Text,Subjectivity,Polarity,Analysis
  Ea he rich       I96sLqNcHN,0.75,0.375,Positive
  Elon Musk has jus surpassed Jeff Bezos as he riches person in he world  This makes sense because Amazon is a profi generaing mpany wih posiive free cash flow whereas Tesla is a loss making mpany wih negaive free cash flow and a CEO who poss memes on wier ,0.8,0.4,Positive
      sared his mpanies no o ge rich bu because he fel he had o help humaniy  The chances of success for Tesla and SpaceX were very low  However  he sacrificed himself and his personal life  which canno be evaluaed in moneary erms         5ycbwsMffP,0.36000000000000004,0.16875,Positive
  Musk began 2020 worh abou  27 billion  He s now he riches person in he hisory of he world  gaining more wealh han Bill Gaes  enire ne worh of  132 billion in jus 12 monhs  All while 360 000 people died and 10s of millions los jobs and HC        lhBus1Wm3l,0.5,0.5,Positive
  Elon Musk passes Jeff Bezos o beme world s riches person      103EyEkyp8      WHgqZsWrO,0.0,0.0,Neutral
Elon Musk overakes Jeff Bezos o beme world s riches person      xixUbw0k9Q,0.0,0.0,Neutral
Elon Musk has beme he world s riches person  as Tesla s sock rallies     Mr  Musk s ne worh was  188 5 billion a 10 15 a m  in New York on Thursday   1 5 billion more han ah of Jeff Bezos     Gillian Friedman      Ayn6VHi8gS,0.4772727272727273,0.3181818181818182,Positive
Elon Musk passes Jeff Bezos as riches person by a measly  1 billion      RRFiI9OlrT ech news smallbiz,0.8666666666666667,-0.5666666666666668,Negative
  Elon Musk  he ouspoken enrepreneur behind Tesla and SpaceX  is now he riches person on he plane      Z5Nu1kuWx2,0.7,-0.4,Negative
  Elon Musk  he ouspoken enrepreneur behind Tesla and SpaceX  is now he riches person on he plane      Z5Nu1kuWx2,0.7,-0.4,Negative
  Elon Musk now officially he riches person in he world  passing Jeff Bezos   More       FXfefHUGqY      QhqxjoCda6,0.5,0.5,Positive
  Elon Musk jus surpassed Jeff Bezos as he riches person in he world      57my2nqdJG,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world  An increase in Tesla s sock price on Thursday pushed Musk pas he Amazon founder Jeff Bezos on Bloomberg s lis of he world s wealhies people  Musk s ne worh as of Thursday morning   188 5 billion       fpLcmggzif,0.0,0.0,Neutral
  Inspiring sory of he riches invesor ever lived and currenly he 4h  riches person in he world oday  Wach how a once seller of chewing gums  ca la boles and newspapers became a billionaire       dOhp5KM5zU Elon Musk      i4xvZH820T,1.0,0.5,Positive
  Elon Musk is now he riches person in he world   Sep 1  Build hings ha people love  Sep 2  Profi ,0.6,0.5,Positive
Hey now we can hae Elon more han Bezos       LUD5BRWTgH,0.5,0.5,Positive
  NEW  Elon Musk overakes Jeff Bezos as riches person in he world,0.45454545454545453,0.13636363636363635,Positive
mufasah   Elon musk is now he riches person in he world  overaking Jeff Bezos   Show me he way o beme a Tesla shareholder        uwJXik3zHW,0.0,0.0,Neutral
Elon Musk is now he riches person in he world  passing Jeff Bezos      ZINgBx1ghE  innovaion,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world  An increase in Tesla s sock price on Thursday pushed Musk pas he Amazon founder Jeff Bezos on Bloomberg s lis of he world s wealhies people  Musk s ne worh as of Thursday morning   188 5 billion       fpLcmggzif,0.0,0.0,Neutral
  Elon Musk has jus surpassed Jeff Bezos as he riches person in he world  This makes sense because Amazon is a profi generaing mpany wih posiive free cash flow whereas Tesla is a loss making mpany wih negaive free cash flow and a CEO who poss memes on wier ,0.8,0.4,Positive
ceejay   Elon Musk overakes Jeff Bezos o beme world s riches person a  190billion  Take i or leave i  his man wouldn  have achieved his if he hadn  lef Africa  Leave his unry while you sill can and wach your career skyrocke       V4NqcgGNax,0.0,0.0,Neutral
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
  Elon Musk now officially he riches person in he world  passing Jeff Bezos   More       FXfefHUGqY      QhqxjoCda6,0.5,0.5,Positive
  Tesla and SpaceX owner Elon Musk replaced Jeff Bezos as he world s riches person  worh  185bn      waabTOfqn,0.0,0.0,Neutral
  Ea he rich       I96sLqNcHN,0.75,0.375,Positive
  Elon Musk is now he riches person in he world     How srange   Mr  Musk said on Twier   Well  back o work         8dNyOJZPmu,0.0,0.0,Neutral
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
  Elon Musk leaves behind Amazon s Bezos o beme world s riches person   Bloomberg News      IEZ4kk7w29      VUrqi3MPLs,0.7,-0.4,Negative
squirrel   elon musk has jus beme he riches person in he world  here s a reminder ha he is a n man who splays as a self made billionaire brain genius even hough he s he son of an aparheid souh african emerald mine owner who go his wealh by sucking on he sae s ea      Ydq1YjLjDH,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world  An increase in Tesla s sock price on Thursday pushed Musk pas he Amazon founder Jeff Bezos on Bloomberg s lis of he world s wealhies people  Musk s ne worh as of Thursday morning   188 5 billion       fpLcmggzif,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world  An increase in Tesla s sock price on Thursday pushed Musk pas he Amazon founder Jeff Bezos on Bloomberg s lis of he world s wealhies people  Musk s ne worh as of Thursday morning   188 5 billion       fpLcmggzif,0.0,0.0,Neutral
  JUST IN   Elon Musk jus passed Jeff Bezos as he riches person in he world ,0.0,0.0,Neutral
  Elon Musk overakes Bezos o beme world s riches person      z8vv3WAslb      IEmBdV8R0o,0.0,0.0,Neutral
ceejay   Elon Musk overakes Jeff Bezos o beme world s riches person a  190billion  Take i or leave i  his man wouldn  have achieved his if he hadn  lef Africa  Leave his unry while you sill can and wach your career skyrocke       V4NqcgGNax,0.0,0.0,Neutral
ceejay   Elon Musk overakes Jeff Bezos o beme world s riches person a  190billion  Take i or leave i  his man wouldn  have achieved his if he hadn  lef Africa  Leave his unry while you sill can and wach your career skyrocke       V4NqcgGNax,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world  passing Jeff Bezos      QKHVPuYqWk,0.0,0.0,Neutral
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
  Elon Musk  he ouspoken enrepreneur behind Tesla and SpaceX  is now he riches person on he plane      Z5Nu1kuWx2,0.7,-0.4,Negative
   Elon Musk surpasses Amazon s Jeff Bezos as world s riches person wih a ne worh of more han  185 BILLION   Bu jus look a his reacion         71sTADC94,0.5,0.5,Positive
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
  Elon Musk now officially he riches person in he world  passing Jeff Bezos   More       FXfefHUGqY      QhqxjoCda6,0.5,0.5,Positive
ceejay   Elon Musk overakes Jeff Bezos o beme world s riches person a  190billion  Take i or leave i  his man wouldn  have achieved his if he hadn  lef Africa  Leave his unry while you sill can and wach your career skyrocke       V4NqcgGNax,0.0,0.0,Neutral
  Elon Musk bemes world s riches person worh  185bn      9QmphsZ9aj,0.0,0.0,Neutral
Palihapiiya on Elon Musk  World s riches person should be somebody ha         8aXnYvzF0V via ,0.0,0.0,Neutral
  Elon Musk bemes he riches person in he world      cHgb4Y0yY2,0.0,0.0,Neutral
Elon Musk is now he riches person in he world  passing Jeff Bezos      mEMqsMrPE,0.0,0.0,Neutral
Well deserved        W13Ign95mm,0.0,0.0,Neutral
ceejay   Elon Musk overakes Jeff Bezos o beme world s riches person a  190billion  Take i or leave i  his man wouldn  have achieved his if he hadn  lef Africa  Leave his unry while you sill can and wach your career skyrocke       V4NqcgGNax,0.0,0.0,Neutral
   Here s wha Elon Musk has o say abou beming he riches person in he world      VC9dhl5DRb,0.0,0.0,Neutral
Elon Musk dehrones Jeff Bezos as he world s riches person      FPzGOyI8oI,0.0,0.0,Neutral
  Elon Musk jus passed Jeff Bezos in ne worh  now he riches person on earh,0.0,0.0,Neutral
  Elon Musk became he riches person in he world     Please suppor my business  so ha aleas i beme he riches in my family     Available in sizes 35 43 Worldwide Delivery     Price   15k   Caron price  145k  10 pieces of shoes  wih an addiional promo of 2 bags      pO6imGwURW,0.4,0.4,Positive
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
humourholic    Elon Musk afer beming earh s riches person       A3hli1OYHm,0.0,0.0,Neutral
  Elon Musk overakes Jeff Bezos o beme world s riches person        PiiJeBWkls,0.0,0.0,Neutral
AJALA   Elon Musk overakes Jeff Bezos o beme world s riches person  Remeneber ha Jeff Bezos was miles ahead of Elon Musk before his divorce  Moral lessons   Fear women and know say no be who firs call police hey win case   ,0.325,0.4,Positive
  Elon Musk bemes world s riches person worh  185bn      9QmphsZ9aj,0.0,0.0,Neutral
squirrel   elon musk has jus beme he riches person in he world  here s a reminder ha he is a n man who splays as a self made billionaire brain genius even hough he s he son of an aparheid souh african emerald mine owner who go his wealh by sucking on he sae s ea      Ydq1YjLjDH,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world  An increase in Tesla s sock price on Thursday pushed Musk pas he Amazon founder Jeff Bezos on Bloomberg s lis of he world s wealhies people  Musk s ne worh as of Thursday morning   188 5 billion       fpLcmggzif,0.0,0.0,Neutral
  Elon Musk has edged pas Amazon founder Jeff Bezos o grab he ile of world s riches person  acrding o Bloomberg       kpJ1IjBHOC,0.0,0.0,Neutral
  Tesla and SpaceX owner Elon Musk replaced Jeff Bezos as he world s riches person  worh  185bn      waabTOfqn,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world  An increase in Tesla s sock price on Thursday pushed Musk pas he Amazon founder Jeff Bezos on Bloomberg s lis of he world s wealhies people  Musk s ne worh as of Thursday morning   188 5 billion       fpLcmggzif,0.0,0.0,Neutral
  Elon Musk overakes Bezos o beme world s riches person wih ne worh of 188 5 billon dollars      XNe0EK6HTO,0.0,0.0,Neutral
  Elon Musk now officially he riches person in he world  passing Jeff Bezos   More       FXfefHUGqY      QhqxjoCda6,0.5,0.5,Positive
  Elon Musk Overakes Bezos To Beme World s Riches Person      EmTXp85Iz      Zgb5f2vi4v,0.0,0.0,Neutral
  Elon Musk  he ouspoken enrepreneur behind Tesla and SpaceX  is now he riches person on he plane      Z5Nu1kuWx2,0.7,-0.4,Negative
  Elon Musk is now he riches person in he world  An increase in Tesla s sock price on Thursday pushed Musk pas he Amazon founder Jeff Bezos on Bloomberg s lis of he world s wealhies people  Musk s ne worh as of Thursday morning   188 5 billion       fpLcmggzif,0.0,0.0,Neutral
Arrow        rvNAzZ1pXH,0.0,0.0,Neutral
Surpassing Amazon s Jeff Bezos  Elon Musk is now he world s riches person         IIbqbHPUex,0.0,0.0,Neutral
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world  passing Jeff Bezos      QKHVPuYqWk,0.0,0.0,Neutral
  So his jus happened   Elon Musk is now he riches person in he world  passing Jeff Bezos       lVEFVGiSvn,0.0,0.0,Neutral
  Elon Musk  he ouspoken enrepreneur behind Tesla and SpaceX  is now he riches person on he plane      Z5Nu1kuWx2,0.7,-0.4,Negative
Elon musk is now he riches person in he world so I invie everyone o help me cyber bully him more,0.5,0.5,Positive
   Elon Musk surpasses Amazon s Jeff Bezos as world s riches person wih a ne worh of more han  185 BILLION   Bu jus look a his reacion         71sTADC94,0.5,0.5,Positive
  JUST IN   Elon Musk jus passed Jeff Bezos as he riches person in he world ,0.0,0.0,Neutral
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
  Elon Musk  he ouspoken enrepreneur behind Tesla and SpaceX  is now he riches person on he plane      Z5Nu1kuWx2,0.7,-0.4,Negative
  Elon Musk  he ouspoken enrepreneur behind Tesla and SpaceX  is now he riches person on he plane      Z5Nu1kuWx2,0.7,-0.4,Negative
  Elon Musk is now he riches person in he world   Sep 1  Build hings ha people love  Sep 2  Profi ,0.6,0.5,Positive
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
  BREAKING  Elon Musk is now he riches person in he world  wih a ne worh of over 185 billion        CnxA99PFqE,0.0,0.0,Neutral
  Elon Musk surpasses Jeff Bezos o beme world s riches person   Bloomberg      oWGWJBamqx,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world   Sep 1  Build hings ha people love  Sep 2  Profi ,0.6,0.5,Positive
Elon Musk bemes world s riches person as wealh ops  185bn      WF5rmCkKY5,0.0,0.0,Neutral
Glad someone uld bea Bezos lol Elon Musk likely surpasses Jeff Bezos o beme world s riches person   The Washingon Pos             H8DBZsz82N,0.9,0.43333333333333335,Positive
  Elon Musk overakes Bezos o beme world s riches person      z8vv3WAslb      IEmBdV8R0o,0.0,0.0,Neutral
  Elon Musk overakes Bezos o beme world s riches person      z8vv3WAslb      IEmBdV8R0o,0.0,0.0,Neutral
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
  Elon Musk is now he riches person in he world  An increase in Tesla s sock price on Thursday pushed Musk pas he Amazon founder Jeff Bezos on Bloomberg s lis of he world s wealhies people  Musk s ne worh as of Thursday morning   188 5 billion       fpLcmggzif,0.0,0.0,Neutral
  Elon Musk now officially he riches person in he world  passing Jeff Bezos   More       FXfefHUGqY      QhqxjoCda6,0.5,0.5,Positive
  No bad for a lile boykie from Fourways Souh Africa  Elon Musk is now he riches person on he plane  surpassing Jeff Bezos wih a ne worh of  188 5 billion      Ja51WOWBT via ,0.6666666666666666,0.3499999999999999,Positive
  Elon Musk  he ouspoken enrepreneur behind Tesla and SpaceX  is now he riches person on he plane      Z5Nu1kuWx2,0.7,-0.4,Negative
   Elon Musk is now he riches person in he world  passing Jeff Bezos  TSLA      liy6uaAvWn,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world   Sep 1  Build hings ha people love  Sep 2  Sar making profi       aw235GPFj9,0.6,0.5,Positive
squirrel   elon musk has jus beme he riches person in he world  here s a reminder ha he is a n man who splays as a self made billionaire brain genius even hough he s he son of an aparheid souh african emerald mine owner who go his wealh by sucking on he sae s ea      Ydq1YjLjDH,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world  An increase in Tesla s sock price on Thursday pushed Musk pas he Amazon founder Jeff Bezos on Bloomberg s lis of he world s wealhies people  Musk s ne worh as of Thursday morning   188 5 billion       fpLcmggzif,0.0,0.0,Neutral
  Elon Musk now officially he riches person in he world  passing Jeff Bezos   More       FXfefHUGqY      QhqxjoCda6,0.5,0.5,Positive
  NEW  Elon Musk overakes Jeff Bezos as riches person in he world,0.45454545454545453,0.13636363636363635,Positive
  Elon Musk passes Jeff Bezos o beme world s riches person      103EyEkyp8      WHgqZsWrO,0.0,0.0,Neutral
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
  700 years afer Mansa Musa of Mali  reigned from 1312 1337   he 1s African o be he riches person in he world  Elon Musk  bemes he 2nd African o beme he world s riches person      uOu6TdemA8,0.0,0.0,Neutral
Elon Musk is now he riches person in he world     How srange   Mr  Musk said on Twier   Well  back o work         8dNyOJZPmu,0.0,0.0,Neutral
  Elon Musk dehrones Jeff Bezos as he world s riches person      w9gTjuYXRY,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world   Sep 1  Build hings ha people love  Sep 2  Profi ,0.6,0.5,Positive
   Elon Musk surpasses Amazon s Jeff Bezos as world s riches person wih a ne worh of more han  185 BILLION   Bu jus look a his reacion         71sTADC94,0.5,0.5,Positive
Elon Musk leaves behind Amazon s Bezos o beme world s riches person   Bloomberg News   Aricle  AMP    Reuers      pEIiLOCH7,0.7,-0.4,Negative
squirrel   elon musk has jus beme he riches person in he world  here s a reminder ha he is a n man who splays as a self made billionaire brain genius even hough he s he son of an aparheid souh african emerald mine owner who go his wealh by sucking on he sae s ea      Ydq1YjLjDH,0.0,0.0,Neutral
  Elon Musk passes Jeff Bezos as riches person by a measly  1 billion      cmH2FfPyz      ZOFpUWHiGz,0.8666666666666667,-0.5666666666666668,Negative
ceejay   Elon Musk overakes Jeff Bezos o beme world s riches person a  190billion  Take i or leave i  his man wouldn  have achieved his if he hadn  lef Africa  Leave his unry while you sill can and wach your career skyrocke       V4NqcgGNax,0.0,0.0,Neutral
  Tesla and SpaceX owner Elon Musk replaced Jeff Bezos as he world s riches person  worh  185bn      waabTOfqn,0.0,0.0,Neutral
ceejay   Elon Musk overakes Jeff Bezos o beme world s riches person a  190billion  Take i or leave i  his man wouldn  have achieved his if he hadn  lef Africa  Leave his unry while you sill can and wach your career skyrocke       V4NqcgGNax,0.0,0.0,Neutral
  Elon Musk  now he riches person in he world  has made millionaires ou of Tesla s mos loyal fans  Mee one of hem      ROalpijR4Q      FlPlv54nxS,0.8333333333333334,0.3333333333333333,Positive
  Elon Musk leaves behind Amazon s Bezos o beme world s riches person   Bloomberg News      IEZ4kk7w29      VUrqi3MPLs,0.7,-0.4,Negative
  Elon Musk now officially he riches person in he world  passing Jeff Bezos   More       FXfefHUGqY      QhqxjoCda6,0.5,0.5,Positive
squirrel   elon musk has jus beme he riches person in he world  here s a reminder ha he is a n man who splays as a self made billionaire brain genius even hough he s he son of an aparheid souh african emerald mine owner who go his wealh by sucking on he sae s ea      Ydq1YjLjDH,0.0,0.0,Neutral
  Elon Musk has edged pas Amazon founder Jeff Bezos o grab he ile of world s riches person  acrding o Bloomberg       kpJ1IjBHOC,0.0,0.0,Neutral
  NEW  Elon Musk overakes Jeff Bezos as riches person in he world,0.45454545454545453,0.13636363636363635,Positive
  Elon Musk overakes Bezos o beme world s riches person      z8vv3WAslb      IEmBdV8R0o,0.0,0.0,Neutral
  Elon Musk now officially he riches person in he world  passing Jeff Bezos   More       FXfefHUGqY      QhqxjoCda6,0.5,0.5,Positive
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
Elon Musk is now he riches person in he world  passing Jeff Bezos  TSLA      liy6uaAvWn,0.0,0.0,Neutral
  Elon Musk  he ouspoken enrepreneur behind Tesla and SpaceX  is now he riches person on he plane      Z5Nu1kuWx2,0.7,-0.4,Negative
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
squirrel   elon musk has jus beme he riches person in he world  here s a reminder ha he is a n man who splays as a self made billionaire brain genius even hough he s he son of an aparheid souh african emerald mine owner who go his wealh by sucking on he sae s ea      Ydq1YjLjDH,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world  An increase in Tesla s sock price on Thursday pushed Musk pas he Amazon founder Jeff Bezos on Bloomberg s lis of he world s wealhies people  Musk s ne worh as of Thursday morning   188 5 billion       fpLcmggzif,0.0,0.0,Neutral
  Elon Musk  he ouspoken enrepreneur behind Tesla and SpaceX  is now he riches person on he plane      Z5Nu1kuWx2,0.7,-0.4,Negative
 Elon musk  now ha you are he riches person in he world can you donae me 100 dollars  Tha would no bring he opporuniy o inves in my dream of being a sneakerhead as he bes and bigges sneakers sell a nike us      YyEJKcuT3e,0.0,0.0,Neutral
  Elon Musk is now he riches person in he world  passing Jeff Bezos      QKHVPuYqWk,0.0,0.0,Neutral
  BREAKING  Elon Musk is now he riches person in he world  wih a ne worh of over 185 billion        CnxA99PFqE,0.0,0.0,Neutral
  Elon Musk now officially he riches person in he world  passing Jeff Bezos   More       FXfefHUGqY      QhqxjoCda6,0.5,0.5,Positive
ceejay   Elon Musk overakes Jeff Bezos o beme world s riches person a  190billion  Take i or leave i  his man wouldn  have achieved his if he hadn  lef Africa  Leave his unry while you sill can and wach your career skyrocke       V4NqcgGNax,0.0,0.0,Neutral
ceejay   Elon Musk overakes Jeff Bezos o beme world s riches person a  190billion  Take i or leave i  his man wouldn  have achieved his if he hadn  lef Africa  Leave his unry while you sill can and wach your career skyrocke       V4NqcgGNax,0.0,0.0,Neutral
squirrel   elon musk has jus beme he riches person in he world  here s a reminder ha he is a n man who splays as a self made billionaire brain genius even hough he s he son of an aparheid souh african emerald mine owner who go his wealh by sucking on he sae s ea      Ydq1YjLjDH,0.0,0.0,Neutral
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
  Elon Musk overakes Amazon s Bezos o beme world s riches person      3hkgaocRuG,0.0,0.0,Neutral
  Tesla and SpaceX owner Elon Musk replaced Jeff Bezos as he world s riches person  worh  185bn      waabTOfqn,0.0,0.0,Neutral
  Elon Musk passes Jeff Bezos o beme world s riches person      103EyEkyp8      WHgqZsWrO,0.0,0.0,Neutral
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
  Elon Musk dehrones Jeff Bezos as he world s riches person      w9gTjuYXRY,0.0,0.0,Neutral
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
The Margin  Here s wha Elon Musk has o say abou beming he riches person in he world      flRQkM7IGy,0.0,0.0,Neutral
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
  Elon Musk is now he riches person in he world  An increase in Tesla s sock price on Thursday pushed Musk pas he Amazon founder Jeff Bezos on Bloomberg s lis of he world s wealhies people  Musk s ne worh as of Thursday morning   188 5 billion       fpLcmggzif,0.0,0.0,Neutral
ceejay   Elon Musk overakes Jeff Bezos o beme world s riches person a  190billion  Take i or leave i  his man wouldn  have achieved his if he hadn  lef Africa  Leave his unry while you sill can and wach your career skyrocke       V4NqcgGNax,0.0,0.0,Neutral
  BREAKING  Souh African born Elon Musk jus passed Jeff Bezos as he riches person in he world a over  185 billion       QC2QXnSNB,0.0,0.0,Neutral
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
  Thursday s increase in Tesla s share price pushed Elon Musk s ne worh o more han  185 billion   pas Jeff Bezos  who had been he riches person since 2017 and is currenly worh abou  184 billion   TSLA  AMZN      g8CKSBfVad,0.5,0.5,Positive
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
  Breaking  Elon Musk jus became he riches person in he world   His ne worh is now  188 5 billion  surpassing ha of Jeff Bezos   In he pas year  Musk s forune has risen by  160 billion       poCjypj4Ss,0.0,0.0,Neutral
ceejay   Elon Musk overakes Jeff Bezos o beme world s riches person a  190billion  Take i or leave i  his man wouldn  have achieved his if he hadn  lef Africa  Leave his unry while you sill can and wach your career skyrocke       V4NqcgGNax,0.0,0.0,Neutral
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
  Elon Musk now officially he riches person in he world  passing Jeff Bezos   More       FXfefHUGqY      QhqxjoCda6,0.5,0.5,Positive
  Elon Musk bemes world s riches person as wealh ops  185bn      Tq5b5m2Ho,0.0,0.0,Neutral
  Elon Musk overakes Amazon s Bezos o beme world s riches person      3hkgaocRuG,0.0,0.0,Neutral
  Souh Africa s very own Elon Musk is now he riches person in he world  The Preoria raised enrepreneur has overaken Amazon boss Jeff Bezos  eNCA      5a7YvCPaMD,1.0,0.78,Positive
  Elon Musk is now he riches person in he world   Sep 1  Build hings ha people love  Sep 2  Profi ,0.6,0.5,Positive
  Elon Musk is now he riches person in he world  passing Jeff Bezos early oday  He is now ne worh of  185 billion  Jeff Bezos is a 184billion      NbD9zkDzkU,0.3,0.1,Positive
  Elon Musk is now he riches person in he world   Sep 1  Build hings ha people love  Sep 2  Profi ,0.6,0.5,Positive
  Elon Musk reaffirms pledge o build human lony on Mars afer beming world s riches person      IqTgyuOVl,0.1,0.0,Neutral
  Elon Musk is now he riches person in he world   Sep 1  Build hings ha people love  Sep 2  Profi ,0.6,0.5,Positive
ceejay   Elon Musk overakes Jeff Bezos o beme world s riches person a  190billion  Take i or leave i  his man wouldn  have achieved his if he hadn  lef Africa  Leave his unry while you sill can and wach your career skyrocke       V4NqcgGNax,0.0,0.0,Neutral
Elon Musk now officially he riches person in he world  passing Jeff Bezos      2mYpc31bTN,0.0,0.0,Neutral
  Elon Musk  he ouspoken enrepreneur behind Tesla and SpaceX  is now he riches person on he plane      Z5Nu1kuWx2,0.7,-0.4,Negative
  Elon Musk overook Jeff Bezos as he world s riches person  repors    Musk had made a leas  68 billion during he pandemic  Meanwhile  las year    There were 2 3 million layoffs   1 in 8 homes did no have enough o ea   19 5 million on jobless aid in mid Dec      OTYO2BTys,0.25,0.0,Neutral
